,Deposito (Juta),Bunga (%)
216,0.11333711445331573,20.868396759033203
217,7.65358829498291,22.412630081176758
218,45.921531677246094,39.77308654785156
219,59.22197341918945,39.62088394165039
220,36.55455017089844,33.473670959472656
221,86.90289306640625,35.62825393676758
222,62.105403900146484,34.75759506225586
223,96.85989379882812,38.8670654296875
224,79.982666015625,30.786958694458008
225,93.52311706542969,46.65805435180664
226,3.876796007156372,20.31110191345215
227,59.848663330078125,37.22395706176758
228,69.6023178100586,40.261634826660156
229,35.414512634277344,27.65266990661621
230,55.27184295654297,38.367820739746094
231,20.864028930664062,22.573881149291992
232,5.090169906616211,21.20134925842285
233,99.6966552734375,39.34891128540039
234,96.66989135742188,49.61233139038086
235,80.18267059326172,37.05299758911133
236,99.62665557861328,35.00579833984375
237,34.781158447265625,29.682443618774414
238,11.143704414367676,18.754467010498047
239,90.66302490234375,41.13850402832031
240,39.17464065551758,30.412397384643555
241,56.94856643676758,38.318416595458984
242,99.41331481933594,37.91318893432617
243,5.313510417938232,
244,78.31927490234375,38.357872009277344
245,83.01276397705078,30.5952091217041
246,39.6779899597168,39.04058837890625
247,94.35980987548828,39.56596755981445
248,7.326910972595215,20.77735710144043
249,57.43524932861328,41.05801010131836
250,45.13483810424805,35.886810302734375
251,64.74215698242188,39.565834045410156
252,3.4801158905029297,25.871726989746094
253,18.927297592163086,19.061767578125
254,15.35051155090332,25.078561782836914
255,72.95576477050781,40.63840866088867
256,79.51598358154297,31.147903442382812
257,44.36814498901367,38.773597717285156
258,67.55892181396484,40.882484436035156
259,53.861793518066406,43.521663665771484
260,50.918365478515625,37.061641693115234
261,39.801326751708984,35.733036041259766
262,32.14773941040039,27.312150955200195
263,54.058467864990234,40.099849700927734
264,83.12944030761719,37.79129409790039
265,1.7067235708236694,29.558317184448242
266,44.974830627441406,43.46721649169922
267,71.08903503417969,43.860897064208984
268,7.033567905426025,17.176963806152344
269,18.91729736328125,18.46510887145996
270,53.361778259277344,39.932701110839844
271,58.49528503417969,46.57389450073242
272,4.7234907150268555,18.406957626342773
273,20.21734046936035,21.055185317993164
274,11.683722496032715,17.58091163635254
275,36.954566955566406,41.81669998168945
276,94.04313659667969,32.37142562866211
277,45.28484344482422,40.99586486816406
278,4.363478660583496,15.36036491394043
279,9.993666648864746,15.485186576843262
280,50.96836471557617,34.66687774658203
281,96.67988586425781,42.97958755493164
282,45.18484115600586,35.29383850097656
283,23.337444305419922,23.30056381225586
284,57.781925201416016,45.13747787475586
285,72.13573455810547,33.46489715576172
286,41.44137954711914,29.220672607421875
287,14.107136726379395,15.92383098602295
288,77.62592315673828,40.21611785888672
289,64.19547271728516,39.19361877441406
290,36.51788330078125,35.63274002075195
291,84.16280364990234,39.22970962524414
292,52.37174606323242,43.005313873291016
293,74.2691421508789,40.492103576660156
294,39.17130661010742,27.594430923461914
295,19.323976516723633,31.117753982543945
296,32.71775817871094,18.97859764099121
297,45.67152404785156,41.82770538330078
298,32.74775695800781,32.89255905151367
299,39.03463363647461,37.68724822998047
300,83.35277557373047,47.574729919433594
301,34.09780502319336,33.994293212890625
302,20.75069236755371,32.623104095458984
303,35.59785461425781,36.69449996948242
304,98.71328735351562,40.23347473144531
305,60.092002868652344,35.790523529052734
306,12.237074851989746,10.215594291687012
307,21.957399368286133,18.855144500732422
308,95.35317993164062,31.04318618774414
309,80.31934356689453,36.132850646972656
310,34.21113967895508,26.284677505493164
311,15.273842811584473,30.888429641723633
312,46.97156524658203,33.341793060302734
313,97.42658233642578,44.61271667480469
314,14.763825416564941,20.16301918029785
315,84.469482421875,
316,48.89829635620117,
317,34.301143646240234,38.00209426879883
318,6.893563270568848,15.584585189819336
319,58.99530029296875,40.3814697265625
320,3.0601019859313965,29.744178771972656
321,96.13653564453125,48.70401382446289
322,28.23427391052246,27.87647247314453
323,22.75075912475586,28.451631546020508
324,89.6696548461914,38.66454315185547
325,66.89222717285156,44.52499771118164
326,3.316777229309082,15.676128387451172
327,77.23257446289062,36.06512451171875
328,73.33577728271484,37.12561798095703
329,94.60648345947266,39.49519729614258
330,5.920197486877441,25.601892471313477
331,33.85779571533203,31.341304779052734
332,65.24884033203125,58.49386215209961
333,18.35061264038086,14.946869850158691
334,22.694089889526367,17.1893310546875
335,57.1052360534668,39.60134506225586
336,91.61638641357422,39.483238220214844
337,21.34071159362793,23.19252586364746
338,57.95859909057617,28.760286331176758
339,74.19247436523438,43.4124870300293
340,44.32814407348633,44.43826675415039
341,40.42801284790039,40.149166107177734
342,31.264375686645508,27.224380493164062
343,52.95176315307617,34.40184783935547
344,42.424747467041016,29.34855842590332
345,0.5900196433067322,19.18157386779785
346,86.95289611816406,33.495670318603516
347,74.25247192382812,34.003395080566406
348,52.27840805053711,37.56666946411133
349,9.530317306518555,23.79526710510254
350,44.12813949584961,32.877193450927734
351,76.48588562011719,37.86899185180664
352,65.94219970703125,43.43637466430664
353,61.355377197265625,37.6214714050293
354,90.68302154541016,31.667055130004883
355,66.21553802490234,34.67943572998047
356,59.56198501586914,49.89548873901367
357,61.83872985839844,38.58482360839844
358,42.52141571044922,31.15458869934082
359,46.39821243286133,38.08332061767578
360,25.097503662109375,28.283567428588867
361,52.21173858642578,44.48330307006836
362,3.260108709335327,16.62847137451172
363,39.00130081176758,36.19093322753906
364,93.13643646240234,34.27289581298828
365,84.25947570800781,53.05210876464844
366,12.900429725646973,15.180158615112305
367,90.20967102050781,41.72890090942383
368,30.354345321655273,33.11589431762695
369,81.84606170654297,35.83712387084961
370,55.9552001953125,42.101505279541016
371,29.247642517089844,29.66992950439453
372,82.09273529052734,34.25829315185547
373,96.71656036376953,42.786617279052734
374,51.33171081542969,35.77540969848633
375,44.41481399536133,42.660396575927734
376,43.764793395996094,38.94588851928711
377,14.883829116821289,30.811389923095703
378,13.493782997131348,
379,79.7026596069336,40.27682113647461
380,82.4427490234375,45.07232666015625
381,62.922096252441406,50.40755081176758
382,27.17757225036621,24.89164161682129
383,70.40567779541016,38.673973083496094
384,66.3288803100586,45.068973541259766
385,98.07659912109375,46.85539245605469
386,22.660755157470703,32.70100402832031
387,89.57298278808594,39.92117691040039
388,54.68182373046875,37.09396743774414
389,21.734058380126953,27.321340560913086
390,68.13227081298828,38.99005126953125
391,88.05293273925781,
392,28.194272994995117,21.488191604614258
393,63.68212127685547,37.006961822509766
394,57.36857986450195,43.73554229736328
395,74.70915985107422,43.34086608886719
396,97.36991119384766,38.139591217041016
397,87.64958953857422,45.900325775146484
398,37.11790466308594,33.344600677490234
399,34.31781005859375,
400,92.24974060058594,37.08084487915039
401,20.91069793701172,17.245241165161133
402,24.910829544067383,22.664447784423828
403,74.00579833984375,36.815826416015625
404,59.14530563354492,
405,51.85506057739258,36.63039779663086
406,36.22454071044922,37.07524871826172
407,69.40231323242188,41.42882537841797
408,92.93976593017578,53.39720153808594
409,66.61555480957031,39.281192779541016
410,35.9045295715332,22.202896118164062
411,61.105369567871094,50.94878005981445
412,40.89469528198242,31.672027587890625
413,20.134004592895508,22.613771438598633
414,53.80179214477539,32.60106658935547
415,83.61611938476562,42.27984619140625
416,21.224040985107422,23.85279083251953
417,61.95873260498047,38.043235778808594
418,25.780858993530273,27.042621612548828
419,0.12000399827957153,18.980037689208984
420,81.18270874023438,37.101261138916016
421,6.44021463394165,17.18829917907715
422,15.39051342010498,21.682754516601562
423,63.27877426147461,44.77276611328125
424,41.98473358154297,42.28745651245117
425,27.94093132019043,25.94301414489746
426,36.53788375854492,41.86479187011719
427,45.244842529296875,40.348655700683594
428,33.35444641113281,27.36223793029785
429,92.28974151611328,33.15043258666992
430,6.013533592224121,17.616945266723633
431,51.8683967590332,39.112281799316406
432,78.07260131835938,28.603492736816406
433,15.243841171264648,27.32053565979004
434,82.33607482910156,47.50449752807617
435,93.12976837158203,37.162418365478516
436,89.04963684082031,43.45699691772461
437,26.807559967041016,27.527013778686523
438,19.28397560119629,18.841995239257812
439,8.906963348388672,14.328064918518066
440,34.94783020019531,34.906185150146484
441,14.270475387573242,21.520776748657227
442,56.81856155395508,39.80537796020508
443,95.15983581542969,47.90044021606445
444,73.32910919189453,42.66361999511719
445,76.4692153930664,39.042484283447266
446,25.05083465576172,23.558792114257812
447,26.777559280395508,23.06070327758789
448,31.137704849243164,23.012340545654297
449,74.22914123535156,37.63432693481445
450,6.080202579498291,21.344438552856445
451,19.460649490356445,17.665496826171875
452,41.15803909301758,
453,33.91779708862305,23.428064346313477
454,98.3332748413086,47.512454986572266
455,76.99256896972656,37.08851623535156
456,79.0159683227539,30.544097900390625
457,27.654254913330078,27.060819625854492
458,42.73809051513672,30.354202270507812
459,56.85856246948242,41.73943328857422
460,93.66312408447266,35.12563705444336
461,58.63862228393555,37.25656509399414
462,5.243508338928223,15.927865028381348
463,10.930364608764648,29.969511032104492
464,68.88896179199219,37.38138198852539
465,59.45198059082031,42.226097106933594
466,78.1926040649414,39.616886138916016
467,77.03923797607422,37.29819869995117
468,46.924896240234375,36.71031951904297
469,88.0329360961914,27.52130699157715
470,69.27564239501953,30.745180130004883
471,87.21957397460938,38.21707534790039
472,4.793493270874023,19.8563232421875
473,60.4520149230957,42.52501678466797
474,80.83936309814453,41.081443786621094
475,92.66641998291016,
476,32.98109817504883,20.757389068603516
477,57.42524719238281,46.90668487548828
478,30.32101058959961,29.41539192199707
479,74.77915954589844,37.564701080322266
480,95.34984588623047,39.72464370727539
481,81.62271881103516,
482,63.89546203613281,45.827674865722656
483,15.043834686279297,23.34791374206543
484,45.58818817138672,34.122554779052734
485,14.360478401184082,21.782129287719727
486,59.62865447998047,41.04381561279297
487,81.2093734741211,40.85264205932617
488,8.206940650939941,18.816394805908203
489,75.39584350585938,40.01683807373047
490,79.78266143798828,46.58010482788086
491,43.8181266784668,29.3223934173584
492,57.488582611083984,35.16976547241211
493,37.98460006713867,36.65696334838867
494,38.27460861206055,
495,1.4400479793548584,17.481857299804688
496,82.9627685546875,42.01754379272461
497,82.33940887451172,42.837345123291016
498,93.21977233886719,35.972503662109375
499,8.71028995513916,16.660070419311523
500,56.52188491821289,42.36314392089844
501,14.103803634643555,14.785002708435059
502,27.880929946899414,19.612146377563477
503,62.29541015625,39.541015625
504,30.47768211364746,36.19040298461914
505,22.64742088317871,16.4475154876709
506,93.20977020263672,44.66411209106445
507,76.75922393798828,43.537899017333984
508,59.80199432373047,34.311431884765625
509,62.07206726074219,40.839202880859375
510,52.69175720214844,30.807640075683594
511,97.34991455078125,36.96486282348633
512,52.38841247558594,45.56338119506836
513,41.78805923461914,39.80769729614258
514,54.83515930175781,31.595067977905273
515,6.633554458618164,8.475789070129395
516,30.007667541503906,20.494138717651367
517,35.19450759887695,29.78130531311035
518,66.2055435180664,38.6761474609375
519,77.53258514404297,36.72327423095703
520,58.58195114135742,47.507049560546875
521,3.363445520401001,14.757286071777344
522,51.931732177734375,40.031551361083984
523,62.528751373291016,36.65969467163086
524,83.45611572265625,35.49941635131836
525,97.63992309570312,44.12363815307617
526,15.033834457397461,20.337078094482422
527,43.02143478393555,31.237384796142578
528,39.877994537353516,37.05006790161133
529,48.95829772949219,37.51487731933594
530,59.241973876953125,43.0074462890625
531,94.3231430053711,47.971038818359375
532,3.6367878913879395,24.354705810546875
533,99.62332153320312,39.1732063293457
534,66.96890258789062,34.03438186645508
535,44.171470642089844,44.21379089355469
536,99.60665130615234,41.670799255371094
537,74.08580017089844,37.500404357910156
538,32.30440902709961,29.525646209716797
539,18.14060401916504,23.899921417236328
540,6.026867389678955,15.611512184143066
541,15.130504608154297,19.539899826049805
542,4.1501383781433105,28.8381290435791
543,1.2467082738876343,21.473140716552734
544,5.540184497833252,26.242748260498047
545,97.89659881591797,52.01891326904297
546,25.994199752807617,25.597057342529297
547,36.097869873046875,31.9442195892334
548,0.3866795599460602,26.14888572692871
549,29.880996704101562,
550,42.5914192199707,37.7725830078125
551,53.795127868652344,32.273529052734375
552,1.903396725654602,31.111906051635742
553,8.346944808959961,21.63716697692871
554,74.42247772216797,39.938358306884766
555,19.000633239746094,17.59938621520996
556,7.996933460235596,12.034842491149902
557,25.720857620239258,29.936504364013672
558,58.435279846191406,40.00034713745117
559,49.33164596557617,
560,97.11656951904297,30.86688995361328
561,91.03970336914062,47.49703598022461
562,2.5400846004486084,13.40330982208252
563,57.16523742675781,30.14542007446289
564,40.614688873291016,36.37781524658203
565,22.817426681518555,12.140482902526855
566,57.358577728271484,41.066043853759766
567,56.928565979003906,
568,5.440181255340576,17.835683822631836
569,43.63812255859375,41.201053619384766
570,15.80052661895752,30.53157615661621
571,78.38261413574219,47.7135124206543
572,84.44281768798828,39.35271072387695
573,41.73472595214844,33.41203308105469
574,73.70912170410156,35.83053970336914
575,18.42728042602539,25.304582595825195
576,19.833993911743164,16.762645721435547
577,3.4934496879577637,24.386260986328125
578,57.92859649658203,42.23676300048828
579,37.9312629699707,34.326454162597656
580,32.101070404052734,26.39695167541504
581,58.195274353027344,45.092872619628906
582,58.78529357910156,33.49649429321289
583,33.70112228393555,33.46215057373047
584,31.181039810180664,19.268375396728516
585,84.11613464355469,29.353429794311523
586,83.1494369506836,35.18666076660156
587,2.5467514991760254,20.913000106811523
588,91.8497314453125,36.75242614746094
589,84.02946472167969,40.64484786987305
590,37.01456832885742,32.63611602783203
591,7.143571376800537,10.993099212646484
592,85.89952850341797,31.57051658630371
593,48.371612548828125,29.291093826293945
594,51.39504623413086,42.689449310302734
595,31.11103630065918,34.57135772705078
596,0.09666988998651505,30.88065528869629
597,94.92649841308594,39.23892593383789
598,95.61985778808594,37.54429626464844
599,1.633387804031372,16.30278968811035
600,9.80366039276123,17.415754318237305
601,95.31651306152344,52.35071563720703
602,18.793960571289062,20.186731338500977
603,82.48274993896484,38.566673278808594
604,49.31830978393555,32.98038864135742
605,87.79959106445312,43.944271087646484
606,25.254175186157227,24.275596618652344
607,85.7895278930664,46.563602447509766
608,4.390146255493164,17.146440505981445
609,68.83562469482422,47.763553619384766
610,16.463882446289062,18.80762481689453
611,35.64118957519531,31.732027053833008
612,82.66609191894531,40.86983871459961
613,74.34247589111328,39.90102005004883
614,75.98919677734375,44.747920989990234
615,90.12300109863281,39.79697036743164
616,69.04230499267578,40.660667419433594
617,74.0891342163086,35.48268127441406
618,2.5534183979034424,20.23847770690918
619,53.958465576171875,30.96990394592285
620,91.74305725097656,36.89299011230469
621,86.8628921508789,45.34193420410156
622,92.2530746459961,39.74968338012695
623,61.01536560058594,35.02170181274414
624,36.63788604736328,28.23090171813965
625,60.802024841308594,40.27937698364258
626,0.7733591198921204,27.50031089782715
627,37.33124542236328,33.22532653808594
628,96.3132095336914,35.289363861083984
629,35.114501953125,31.14622688293457
630,87.9462661743164,36.91042709350586
631,17.733924865722656,11.877699851989746
632,36.38787841796875,22.162221908569336
633,2.6334211826324463,27.376279830932617
634,9.996999740600586,28.56215476989746
635,36.644554138183594,41.12501907348633
636,81.67938995361328,41.76651382446289
637,11.453715324401855,21.857160568237305
638,78.72262573242188,38.43834686279297
639,58.96529769897461,46.63218688964844
640,45.17817306518555,37.83518600463867
641,34.56781768798828,35.402793884277344
642,33.301109313964844,32.58450698852539
643,35.42451477050781,34.902862548828125
644,49.861663818359375,45.094512939453125
645,90.80635833740234,41.526390075683594
646,5.343511581420898,15.69747257232666
647,20.000667572021484,17.30136489868164
648,44.05480194091797,44.64916229248047
649,93.78312683105469,40.28550720214844
650,3.856795310974121,20.756906509399414
651,93.2264404296875,40.90578842163086
652,62.075401306152344,44.03024673461914
653,87.28291320800781,38.86262130737305
654,67.80226135253906,33.42010498046875
655,16.71055793762207,24.47625732421875
656,93.29977416992188,36.68597412109375
657,83.06610107421875,38.62128448486328
658,75.0858383178711,44.211910247802734
659,49.91166305541992,40.709747314453125
660,89.4963150024414,39.21670913696289
661,87.36957550048828,35.61866760253906
662,15.900529861450195,29.08631706237793
663,16.35721206665039,17.127958297729492
664,78.77262878417969,35.84761428833008
665,55.101837158203125,52.08867645263672
666,94.59648895263672,44.46928787231445
667,46.0181999206543,50.092124938964844
668,87.9896011352539,41.773311614990234
669,39.61132049560547,
670,6.743557929992676,19.344459533691406
671,76.49254608154297,39.47400665283203
672,57.87192916870117,38.36699676513672
673,84.5128173828125,
674,61.8520622253418,32.714900970458984
675,93.33644104003906,36.08317184448242
676,80.12600708007812,47.0994873046875
677,55.408512115478516,40.76268005371094
678,34.997833251953125,27.10116195678711
679,18.27060890197754,24.228498458862305
680,0.8300276398658752,16.74424171447754
681,86.73622131347656,50.18013381958008
682,86.85956573486328,42.15139389038086
683,0.10000333189964294,
684,48.38161087036133,33.29758834838867
685,39.39464569091797,40.914058685302734
686,28.15760612487793,30.438703536987305
687,58.27861022949219,40.97920608520508
688,66.3722152709961,24.528541564941406
689,0.5600186586380005,23.68932342529297
690,86.74955749511719,36.24768829345703
691,20.770692825317383,12.824048042297363
692,40.2513427734375,
693,10.21034049987793,11.166789054870605
694,24.41748046875,26.351877212524414
695,37.687923431396484,36.67655944824219
696,52.871761322021484,45.64362335205078
697,39.051300048828125,34.64582824707031
698,64.14546966552734,43.127193450927734
699,31.827728271484375,26.566116333007812
700,7.203573226928711,24.179367065429688
701,48.208274841308594,32.21078109741211
702,85.63285064697266,27.99307632446289
703,54.47181701660156,
704,81.57271575927734,40.86378860473633
705,24.330810546875,23.418777465820312
706,78.78929138183594,31.040815353393555
707,37.67458724975586,37.121437072753906
708,25.580852508544922,29.531545639038086
709,19.63732147216797,13.358329772949219
710,47.514915466308594,46.34864807128906
711,1.3100436925888062,16.334718704223633
712,98.22994232177734,28.42001724243164
713,17.793926239013672,22.367286682128906
714,64.52881622314453,38.048946380615234
715,24.184139251708984,21.5513858795166
716,58.868629455566406,43.57761764526367
717,7.680255889892578,16.21324348449707
718,85.32951354980469,44.41283416748047
719,57.315242767333984,37.857994079589844
720,58.2519416809082,32.06132125854492
721,89.80299377441406,40.5223274230957
722,97.65658569335938,42.27542495727539
723,43.19810485839844,38.32516860961914
724,57.605255126953125,46.6960563659668
725,6.626887798309326,30.13113021850586
726,0.26000866293907166,12.848746299743652
727,59.428646087646484,45.293296813964844
728,41.338043212890625,44.46870803833008
729,35.18783950805664,35.49958038330078
730,41.74472427368164,42.025333404541016
731,68.7889633178711,42.7507209777832
732,97.77659606933594,39.1150016784668
733,9.313643455505371,25.070098876953125
734,77.47591400146484,35.03152847290039
735,7.936931133270264,19.673076629638672
736,28.117603302001953,25.142532348632812
737,11.830394744873047,13.915884017944336
738,53.4517822265625,47.715309143066406
739,42.53141784667969,29.029422760009766
740,35.15117263793945,37.251487731933594
741,90.9197006225586,39.245609283447266
742,32.15107345581055,37.29457092285156
743,21.67072296142578,
744,33.87112808227539,29.98335838317871
745,85.58952331542969,42.94658660888672
746,14.60715389251709,16.824098587036133
747,36.16787338256836,36.454200744628906
748,76.0592041015625,43.270843505859375
749,95.2965087890625,36.80558776855469
750,49.95833206176758,44.267295837402344
751,27.217573165893555,20.16329574584961
752,92.39974975585938,42.217491149902344
753,89.41297912597656,40.51937484741211
754,62.748756408691406,36.807518005371094
755,75.91919708251953,41.685977935791016
756,73.10910034179688,37.0081672668457
757,5.143504619598389,21.646799087524414
758,67.2355728149414,33.752681732177734
759,23.417448043823242,18.692413330078125
760,54.02180099487305,36.566829681396484
761,52.28841018676758,45.20008087158203
762,20.80735969543457,22.808917999267578
763,19.51398468017578,25.234397888183594
764,86.39620971679688,38.240596771240234
765,21.75739097595215,20.10499382019043
766,23.477449417114258,24.31081771850586
767,58.955299377441406,40.50753402709961
768,68.4922866821289,34.09400939941406
769,42.991432189941406,33.50088882446289
770,11.710390090942383,19.169677734375
771,69.6456527709961,40.10729217529297
772,39.561317443847656,31.94430160522461
773,49.23830795288086,32.643524169921875
774,69.61231994628906,38.314422607421875
775,50.21834182739258,32.174461364746094
776,57.07523727416992,48.63557815551758
777,5.67685604095459,21.82185173034668
778,21.220706939697266,23.827726364135742
779,89.68632507324219,45.10318374633789
780,68.04226684570312,34.60920715332031
781,59.445316314697266,36.27639389038086
782,24.524150848388672,31.126604080200195
783,31.921064376831055,31.85101318359375
